id,projectId,applicationId,roundId,token,voter,grantAddress,amount,amountUSD,coefficient,status,last_score_timestamp,type,success,rawScore,threshold,address,seed_same_naive,seed_same,seed_suspicious,less_5_tx,less_10_tx,interacted_other_ctbt,lcs,cluster_size_lcs,mean_score_lcs,max_score_lcs,has_lcs,count_interaction_with_pool,count_interaction_with_toxic,count_interaction_with_airdrop_m,is_airdrop_master,count_interaction_with_tornado,count_interaction_with_disperse,has_interaction_toxic,has_no_pool_interaction,has_interaction_airdrop_m,has_interaction_tornado,has_interaction_disperse,interact_less_5tx,flagged,stakeridoo_detected,doge_detected,bool_gitcoin_detected,odc_detected,proposed_coeff
0xebe0fbef28a0b132ae11952e33641c26293de54865d3e577ba1b9a37b73a824d,0x437ceac6d5612adae2cde4bdd63ca13f41361ef2f9d1428faa6248e5a209ba54,159,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,0x02d1b4658799f61a3a627e12e17c08c59053022f,12500000000000000,23.39998388,1,DONE,2023-04-25T15:01:52.057928+00:00,ThresholdScoreCheck,True,37.01,15.0,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,True,True,False,False,False,True,0,0,0.0,0.0,False,82,0,39,False,0,0,False,False,True,False,False,False,True,True,False,False,True,False
0xbbfd7ed5f800032e22fe60043edcf5df9d9e901db2b51dc8a99639486f8bffbb,0xf05829c76e3da92a8942378240ab4dc70c8c509f558eca9b0621c61054e9342c,13,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,0xe126b3e5d052f1f575828f61feba4f4f2603652a,12500000000000000,23.39998388,1,DONE,2023-04-25T15:01:52.057928+00:00,ThresholdScoreCheck,True,37.01,15.0,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,True,True,False,False,False,True,0,0,0.0,0.0,False,82,0,39,False,0,0,False,False,True,False,False,False,True,True,False,False,True,False
0x6cecb1b156d0203523441d2b589b0ef4c7ce2aff2fa471a8253e2a3ca82f1bf9,0xadd4abda4f15afcd226dbb0224e831085a6ea970c23b217995b3d6711928af86,60,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,0x0398a897e8312a0382c65907368cf244a7a3edbd,12500000000000000,23.39998388,1,DONE,2023-04-25T15:01:52.057928+00:00,ThresholdScoreCheck,True,37.01,15.0,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,True,True,False,False,False,True,0,0,0.0,0.0,False,82,0,39,False,0,0,False,False,True,False,False,False,True,True,False,False,True,False
0x3fb19ed9e9df5b74196c05c4c1586654cf961d3fe6ee94856bdda9d17ad85add,0xf05829c76e3da92a8942378240ab4dc70c8c509f558eca9b0621c61054e9342c,13,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0xbd125f7c40e252a090871b865aca471f5cb8ee01,0xe126b3e5d052f1f575828f61feba4f4f2603652a,10050000000000000,18.78039596,1,DONE,2023-04-25T15:46:15.499993+00:00,ThresholdScoreCheck,True,15.75,15.0,0xbd125f7c40e252a090871b865aca471f5cb8ee01,False,False,False,False,False,True,0,0,0.0,0.0,False,0,2,7,False,0,0,True,True,True,False,False,False,True,True,False,False,True,False
0xa245d8e4979b3bc970ad7205a04e20e7476b7f561cc7c71e3f5241cfdd554ac7,0xf8c209e714261f23f9390b8fae720ea280fe14b84f483974ac93a9885bc3df80,63,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0xbd125f7c40e252a090871b865aca471f5cb8ee01,0x6ea869b6870dd98552b0c7e47da90702a436358b,10050000000000000,18.78039596,1,DONE,2023-04-25T15:46:15.499993+00:00,ThresholdScoreCheck,True,15.75,15.0,0xbd125f7c40e252a090871b865aca471f5cb8ee01,False,False,False,False,False,True,0,0,0.0,0.0,False,0,2,7,False,0,0,True,True,True,False,False,False,True,True,False,False,True,False
0x6957d8e671df61e9df8235ab6b0ebea3d862322898776d9f6a4b5e1f92f097ac,0x46ddc886ac23d5bc2cbc96cd2aa990627bcd98c881a953070f94c15e03267707,23,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0xbd125f7c40e252a090871b865aca471f5cb8ee01,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,10050000000000000,18.78039596,1,DONE,2023-04-25T15:46:15.499993+00:00,ThresholdScoreCheck,True,15.75,15.0,0xbd125f7c40e252a090871b865aca471f5cb8ee01,False,False,False,False,False,True,0,0,0.0,0.0,False,0,2,7,False,0,0,True,True,True,False,False,False,True,True,False,False,True,False
0xb4554be5aa46f7c8a2883f3697b20e93dbb6e1ca9c233c1c2bf0674a1352007b,0x46ddc886ac23d5bc2cbc96cd2aa990627bcd98c881a953070f94c15e03267707,23,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,5000000000000000,9.45683745,1,DONE,2023-04-25T15:01:52.057928+00:00,ThresholdScoreCheck,True,37.01,15.0,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,True,True,False,False,False,True,0,0,0.0,0.0,False,82,0,39,False,0,0,False,False,True,False,False,False,True,True,False,False,True,False
0x2132acc0b34e9f07b70709535b51d3cc6806834819a8464c2155050c99ab4a0e,0xe8d3a5b6bdbf0d28545bacff60d88a98c268535d2df144bb3c765c69ee2018cb,105,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,0x0000000000000000000000000000000000000000,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,0xdb0c831283c003686aef40ca228e42bdabf6674c,5000000000000000,9.45683745,1,DONE,2023-04-25T15:01:52.057928+00:00,ThresholdScoreCheck,True,37.01,15.0,0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,True,True,False,False,False,True,0,0,0.0,0.0,False,82,0,39,False,0,0,False,False,True,False,False,False,True,True,False,False,True,False
