address,seed_same_naive,seed_same,seed_suspicious,less_5_tx,less_10_tx,interacted_other_ctbt,count_interaction_with_pool,count_interaction_with_toxic,count_interaction_with_airdrop_m,is_airdrop_master,count_interaction_with_tornado,count_interaction_with_disperse,has_interaction_toxic,has_no_pool_interaction,has_interaction_airdrop_m,has_interaction_tornado,has_interaction_disperse,count_flags,suspicious_1,flagged
0x3161ac71535b29ce7644af92627468a421eec50a,True,True,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x3198c76539923f0f621ab8d91246c0fffdd5c5fa,True,True,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x31ea2730a76c7d480bba0267eb91d02a3087ea88,True,True,False,False,False,False,44,0,1,True,0,0,False,False,True,False,False,2,False,True
0x3217267ca1396379a7f978a6a6cc013453f1dddf,False,False,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x322af0da66d00be980c7aa006377fcaaeee3bdfd,True,True,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x3288338837dc90afbb81a93e5a9c3c5688436e10,False,False,False,False,False,False,152,0,17,True,0,0,False,False,True,False,False,2,False,True
0x32cefb2dc869bbfe636f7547cda43f561bf88d5a,False,False,False,False,False,True,3,0,5,True,0,0,False,True,True,False,False,4,True,True
0x3317ad9eda6942b5a7be5ba83346c0ea82c3c26c,True,True,False,False,False,False,1,0,0,False,0,9,False,True,False,False,True,2,False,True
0x33878e070db7f70d2953fe0278cd32adf8104572,True,True,False,False,False,True,4,0,0,False,0,0,False,True,False,False,False,2,False,False
0x33946ffc851fca22efef78d6b0654ffe18afb4da,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x33cc24dbf9c8fddb574077ee0fa1d2b93b566381,True,True,False,False,False,True,23,0,0,False,0,0,False,False,False,False,False,1,False,False
0x342e5c4e007478156191a7f2dfe5623d1145b21b,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x344d4d5c934bfd534b5e53b35242407b1207c26f,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x345610da0a943776e44a92eaae702b3d8b545ff1,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x348764ee43b952ed8ec0f3e755d60b25d81a5514,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x34af620a0077b061eafa94bbb945181019e5b6d7,True,True,False,False,False,True,0,0,1,False,0,0,False,True,True,False,False,3,True,True
0x34c3a5ea06a3a67229fb21a7043243b0eb3e853f,True,True,False,False,False,False,32,0,12,True,0,0,False,False,True,False,False,2,False,True
0x34e4e1194f6d2c71019b6eb02f0a629f14aa213b,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x34f43b3a5afe49c06866d849ae41d50e769ad7cb,False,False,False,False,False,False,5,0,0,False,0,0,False,True,False,False,False,1,False,False
0x34ff113fdba4828a8bf994960f19941747e23b39,False,False,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x356bd1169a2b94b5a3c9d9f356fa5d35e584a521,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x35937462a74d3c64b173a755a40c916e912a8eb5,False,False,False,False,False,True,4,0,6,False,0,0,False,True,True,False,False,3,True,True
0x35ba09796ade4c35760afa33ecfddd2754fd62dc,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x35d26d60f7afee8f2b0f72e80f17896fc4160ef9,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x364f0ad60f8d34a5643542a8623274636e6951f0,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x36726c2d18c6cb24043e4731814d5151c21ae959,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3686ce7c0c8a4f5e3190088a2ff6a1f543927bfa,False,False,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x36adca4d480faa083616c230d8f75e49d61671a0,True,True,False,False,False,True,0,0,1,False,0,0,False,True,True,False,False,3,True,True
0x37289bf1b08e3944e7953f4782509bef05613ae4,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x37387c557079d46016eb19ba5df8c54baf5b3703,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x381992c1f87ba91b33d385a8a6b2daac145b11ba,True,True,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x382a8f56fe85ce837148285d6219ddeec9ef11ed,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x38d004aea23c1dc86f9cff25dcda840ae9df8dae,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3920afe20b5a0b134dd5fca59ccaf3df6995bee4,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x392214b7643bfd9aaf8c0475289f77847401ed90,True,True,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x39245d4cef276e857ef2633f73707189052f00af,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x39338033df3b80ed5fa78780bf4f4ba175f23b26,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x394495a3800d1504b5686d398836baefebd0c5b7,False,False,False,False,False,False,7,0,15,True,6,0,False,False,True,True,False,3,True,True
0x39b6e489f7439ccbbcc6824a95ba7046cf698a39,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x39db088cd52c1a1164d4094617dea7585d3b94f2,True,True,False,False,False,False,4,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3a0b2bff978d3ce69caff9fdb9095bb513ea4d24,True,True,False,False,False,False,38,0,0,False,0,0,False,False,False,False,False,0,False,False
0x3a42f1dcc218b0ee48966954208c9c4acbc04d89,False,True,True,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3a6e0b0855d1e5342ac9e0d83d30f8dc5e1b55f9,True,True,False,False,False,True,3,0,0,False,0,0,False,True,False,False,False,2,False,False
0x3a7c9964e205716ad6e3138cc864c9c1fe664c36,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3ad56124fafb53c50ba7775a4561a6e139169dcc,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3b411e68219012e2269bcbffa8d25098cf127f4d,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3b6f7271937ad26bf2e1e08e8a2451f64a986bfb,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3b718582327bebb11219b34133a9efe0676878f4,True,True,False,False,True,True,0,0,0,False,0,0,False,True,False,False,False,3,True,False
0x3b9b334374dadadba62fa88282da029b8ed9e3ea,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3baf04a1daccb03f4806694cf1a266e1c4df1310,False,False,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3c2714b19cc07feb1fde1e2674a19d045f02d255,False,False,False,False,False,False,742,0,2,False,1,0,False,False,True,True,False,2,False,True
0x3c7676976600c90c8d106786d84bda4369f872a8,False,False,False,False,False,False,14,0,0,False,0,0,False,False,False,False,False,0,False,False
0x3cab2a2e1dab8d2c91cfdef52895155a3bd19e7e,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x3d2f7088c218a3c182a3cb6d251e70d4ef611b88,False,False,False,False,False,False,2,0,0,False,0,13,False,True,False,False,True,2,False,True
0x3db6b5908ca5bc2b3a302980ab299c1139bbb699,False,False,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3dc4e4f0bf3a9135748802f5e7983ae36212e80d,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3dc8b8613bccd27858e52f63b50d8703dd8bd73d,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3df7df8871ced17eb591811211c87fe7aace5541,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3e2d7c30d282ca7ffc324ac6f40bedf24a400f35,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3e31155a1c17c9f85e74828447aec412090a4622,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3e48830bf4415311d13c3c89a0e315ee7398d114,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x3e7afb037d3e3d5d569f6cdc6ff9658e104cfa07,False,False,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x3ee9e2434e99034d6d6932e3a89ec20abfa2a053,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x3ffc07ed6a65e379e39bef93e713ee3ff77a56e4,False,False,False,False,False,False,62,0,2,False,0,0,False,False,True,False,False,1,False,True
0x3ffd0c300fa4a021364ae7e85a7b0d3a02133f99,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x407a693fcd1e0f1bf8ee6325fdb6b0364c35ac4c,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x40f9bf922c23c43acdad71ab4425280c0ffbd697,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x410fc2961f0719a4a608447f9d3886370832d023,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x41ea7e9113bc00d3f7ce54130eb2f6d152bf91fd,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x420f3bd5ccf6dac9b326856e5e0be1e51a2e3d55,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x42513ff2d8131f0bfe10584f2e93f9e4773b1b4a,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x425d84e63e623d0ad74d324710e5d0c53656ca7a,True,True,False,False,False,False,4,0,6,True,0,0,False,True,True,False,False,3,True,True
0x4271b13727994c0a7d27bd536d612e1a82569a8f,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x431ca0f13c64c302c554d3756ce7399ea18c1183,True,True,False,False,False,False,6,0,1,True,0,0,False,False,True,False,False,2,False,True
0x43930ff04d18a5b59805151c1eb403c55870641e,True,True,False,False,False,True,21,0,41,True,0,0,False,False,True,False,False,3,True,True
0x4427788a485b0b64675a8316b3658cd172bcc6ef,True,True,False,False,False,False,11,0,0,False,0,0,False,False,False,False,False,0,False,False
0x44f038d4ad8aa7b4b22b4dbfa2ecba873560758b,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x455d8cc938049f8642e575a06a9c863bce9a6163,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4593c72d9881355f479dfd82d5f4c208eb1cc916,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x45bca15e5cc463b7ca6249e5ff2eef9a2c315b60,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x468fd68b81475ac46d00f491bfa52ef8aaa17e97,False,False,False,False,False,False,84,0,0,False,4,0,False,False,False,True,False,1,False,True
0x46b51f05eec480b3039ab2cf7fb9eda29e407ade,False,False,False,False,False,True,2,0,0,False,0,0,False,True,False,False,False,2,False,False
0x46ce1348b3dd340a9323aa21ed6c3a90359882ca,True,True,False,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x471c2d03e059cc453973128e28f24d1006d5afd9,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x4744cda32be7b3e75b9334001da9ed21789d4c0d,False,False,False,False,False,False,25,0,13,False,0,0,False,False,True,False,False,1,False,True
0x480aab45dbd40252cbdd7d52f4797db51ee99f40,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x482c7f6217292d40452b68897c8265d49f20a511,False,False,False,False,False,False,49,0,3,False,0,1,False,False,True,False,True,2,False,True
0x483ccb441d74bb49a7e3f3e39857c37c39f083ea,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x493be8b87eab14b5f9f1be4be403df86faf23219,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4a3178c385ef64248689c2195fb813e444c7d120,True,True,False,False,True,True,0,0,0,False,0,0,False,True,False,False,False,3,True,False
0x4a64b2820a06a67ee878157a7f48611463d6bd78,False,False,False,False,False,False,67,0,7,True,0,0,False,False,True,False,False,2,False,True
0x4a73a2c139b222e3b1d51e4aaa2f467474f3ec9f,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4a9d04ae403fd88627bc20e9ba76de8d212b2a77,False,False,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4abe78773e7285c9b8fdf6a62d6a1791f36b66e2,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4af3cd8bcc439f0b21de29e186cc5b4d138f0b43,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4b162dba01943bd8cd8af668be72fb769999ac83,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4b2f6d3a23badb60c8405d50289ef3dab9109936,True,True,False,False,False,False,42,0,0,False,0,0,False,False,False,False,False,0,False,False
0x4c15b30e207deae0561de10931a54b38178fae71,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4c5c994b9934967af5eca811a12a613b1dd64822,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4c5f4f9df7968b0db448526162114a04f3462bad,False,False,False,False,False,False,65,0,2,True,0,0,False,False,True,False,False,2,False,True
0x4c60bdaae82d0472f2b2b7afcd172b66f1c16fb3,False,False,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4ca2a670bd5505b870b21331a53d9bb4ae6e2084,True,True,False,False,False,False,6,0,0,False,0,0,False,False,False,False,False,0,False,False
0x4d0c404809122b2adf84fc5ec74606e08f2786ab,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x4d309415587034ece051152ca0a6a664cf8b39bb,True,True,False,False,False,False,12,0,0,True,0,0,False,False,False,False,False,1,False,True
0x4d538ccfa77a056b01144b971f55a62fd248fbe7,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4d88535301f606c534531415b8a7b3c5675c1fa3,True,True,False,False,False,True,2,0,1,False,0,0,False,True,True,False,False,3,True,True
0x4dda9e1a1cf3a97974c31c9a7fb2be6486332d25,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4df817fddbb3a2fa2f9b73ad905fd4f748aa407a,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x4e1db0d0fd3763636a73e24a1793dbed2288f584,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x4e2c94efd87824264e3f3f1c3b64ace2dedb052f,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x4e53433495619613251ed5d9360d205a3b87d047,False,False,False,False,False,True,25,0,10,False,3,0,False,False,True,True,False,3,True,True
0x4edfc38ea9e06776ae63fc3c7266f0fbee2907d5,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4ee13aa07418a5dd5dfca7eaaff7ba95cecfc7ed,False,False,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x4f67b2f613fa3a1aeeccbda2f2248e7e633e433e,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4f8c531df3d97c6cd437ac8dfe756975445d1161,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4f9b66ba571b197f9812c55b7a534c40f41f6096,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4fd6b3204a6ab48978018b25821682f090840333,False,False,False,False,False,False,6,0,3,False,0,0,False,False,True,False,False,1,False,True
0x4fdbb5d791e3e1157e1e464d3862e21b0efc0979,True,True,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4fe02f22c7dac585f4e53b426a1d5c4da5f69721,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x4feb5e8b30b355653e27470ef4a1f3d5cd355762,False,False,False,False,False,False,72,0,6,True,0,0,False,False,True,False,False,2,False,True
0x504c11bdbe6e29b46e23e9a15d9c8d2e2e795709,False,False,False,False,False,False,34,1,11,False,4,2,True,False,True,True,True,4,True,True
0x504ef4e017ae0760a35bac9de795e154a01f6423,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x50b6a381993834c623b2bded6825824c936e48bb,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x50bdd24620816c6a1cc3f1ef0ff396bef7f6f880,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x514c4c39fb04729559a28cd250b1c8d6a02e5028,False,False,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x51b731b2194633bca4fc55377a6bc19db2a0fdbe,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x51cc88bf2bee4bb13bdfe9f6735d8639ab3c9cfa,False,False,False,False,False,False,1,0,23,False,0,0,False,True,True,False,False,2,False,True
0x51d93270ea1ad2ad0506c3be61523823400e114c,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x51f956b281b282fceb2635f295200157a22b920b,False,False,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x52277e5cf8df8ef51d9bd37d8d7553a72d378bef,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5235a7fa85e97d9cb2f2e57af97c3945ee5edc01,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x52432473144056fe91aeae9240ad21e6b8213440,False,False,False,False,False,True,3,0,4,True,0,1,False,True,True,False,True,5,True,True
0x526293a9738bb7589504c16daa6a8b778269ef58,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x52ad9215ec1b43ddf987efcb05273114b8b77648,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5309d1eb434af2803a65ff35582f2af53aefd6fa,False,False,False,False,False,False,6,0,2,False,0,0,False,False,True,False,False,1,False,True
0x5352f4267db7a46755da92ea4e1aa347258bec26,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x536434f7cddbe7aa1a9b1226b9f5632dcf940a7f,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x536f37652af81cc3087eb6c4d0908ffc6e2eea6b,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x537491cccd06a1c8d8250f38b2ab7cf42accdcaf,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x537e0c85ca9fd164b2f28cf4992420b53fe65d02,False,False,False,False,False,False,0,0,1,True,0,0,False,True,True,False,False,3,True,True
0x53ae707382d1231a4414ad1e982d775842f6a934,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x540b0b1c640775f9e48521bbc33a42cc9c8cd187,True,True,False,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x5429219cfbed848c9f74d7f348c1988b109e1b39,False,False,False,False,True,False,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x543b556c1b16804d2a39f054f06df4cecf2f167e,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x547a9fac996adf04a865f7df3f8957be4a224135,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5492fd783b5ce2afbbb162d0a3e4e58350f36f20,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x54c4561e63dc7324e5662b1c7701253d3dfe3cf6,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x54d77c6e986a2ae5c57db0e22ee2e47e509237bc,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x54de248c41107fbfc7315521f34b540c61604ed9,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x54e9a1aa8bc314ed3109c5915d2dc388b1d594ba,False,False,False,False,False,False,6,0,2,True,0,0,False,False,True,False,False,2,False,True
0x550bf893a4dc87a76f99726581c8f6bbe87a028d,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x553191ca30b888d10c06fea785b2fb9ceabaa513,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x55708476749f2014132516ec1899f9cf00a16f25,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x558a081d07840d00708dd76973f7622f27d42514,False,False,False,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x560ddbb5ccaf91d27e91f0e7c0fa099e7ee179e6,False,False,False,False,False,False,0,0,13,False,0,0,False,True,True,False,False,2,False,True
0x56b7b097e3baacb780b469cc98dc82ff89cfebbe,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x56c246b01fbd17695a8579e8b3f0e4f7a1e9ccfc,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x5794424a08c89e117d7688fcd31ba5c2a2b6c2d0,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x57a482ea32c7f75a9c0734206f5bd4f9bcb38e12,True,True,False,False,False,False,5,0,0,False,0,0,False,True,False,False,False,1,False,False
0x57f6cbc6e783c16ad5aa2350229be35ddb42dcd1,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x588f6ccb39f3d474c5b3736483589e2bbc8e0847,False,False,False,False,False,False,14,0,0,False,1,0,False,False,False,True,False,1,False,True
0x59387e6869a12d76f321ea609de4e073284f734f,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x598027c3dc18e6e0576139e2c345ec3bfcfd8e5e,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x598a5177944295355e29aac776cdcd5b8deeef9b,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x59b550d787ec087a59a5690efb79630ac9f32108,True,True,False,False,False,False,9,0,26,False,1,0,False,False,True,True,False,2,False,True
0x59dda36bd196ec849838ce2163e6821f946b37dc,False,False,False,False,False,False,12,0,1,True,0,0,False,False,True,False,False,2,False,True
0x5a5d9ab7b1bd978f80909503ebb828879daca9c3,False,False,False,False,False,False,6,0,0,False,0,0,False,False,False,False,False,0,False,False
0x5a680b2fd327f3ad78daa2a2843d9aaac7d144a6,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5a930b098ed8d58dd4590577af85a8e864a8f6fe,True,True,False,False,False,True,0,1,0,False,0,0,True,True,False,False,False,3,True,True
0x5aa0122f52d42bedafbc194be0e0fd0a0d1f3fea,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5b1899d88b4ff0cf5a34651e7ce7164398211c66,True,True,False,False,False,False,5,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5b19d3e14150449ca4eb4e2e42d730775298f50d,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5b6083f43dc7fa1595f70f05617eb44d38744f9b,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5b655eda7d101f98934392cc3610bcb25b633789,True,True,False,False,False,True,24,0,10,False,0,0,False,False,True,False,False,2,False,True
0x5c07cbbd3f74925a362acab166e9b1c59a5235c3,False,False,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x5c2632cedb167609c7f12e9bbfbc5665cfd66d40,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5c529624d1b7e1e06b9caede6cda8e975eb977d8,False,False,False,False,False,False,56,0,0,False,0,0,False,False,False,False,False,0,False,False
0x5c57f79f52a9ccdc16ab6598aea170ac509014f4,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5c7291e18c3ecf30e14ccf1dcd646c0ca3309113,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5c917d86671a4dd8053be088e47be31943b22cd2,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5cb66dd9fd9ef1d432f496643ae067a8f2685820,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5d36a202687fd6bd0f670545334bf0b4827cc1e2,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,False,False,False,False,False,False,551,0,26,True,0,0,False,False,True,False,False,2,False,True
0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,False,False,False,False,False,False,107,0,52,True,0,0,False,False,True,False,False,2,False,True
0x5d85af87cd6222eba573878dfa51fc03bc5ff382,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5de5e7d9abb6641ab152db42dc8b6332c6d2ca94,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5e05f0fd512e52e595baaa607d3debc10b213952,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x5e64d21c698791e08411b5ddf6aa4f453db8288e,True,True,False,False,False,False,22,0,1,False,0,0,False,False,True,False,False,1,False,True
0x5ecf54cf2c3c3d6403b830fe4dc50bfd04b4352f,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5f5c6f24239b2631e4cc5798c7ab42072f9908be,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x5f7a3374d0d46e9cdd7c7a4bfa3dc5d675437469,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x5fff535c13ddbcadf50604bde5023fde82ca51d0,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x6017b1d17f4d7547dc4aac88fbd0aa1826e7e6ce,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x601c6d9eff76ae8cd7bff5fc4900f20f6f80734f,False,False,False,False,False,False,38,0,6,False,1,0,False,False,True,True,False,2,False,True
0x6095c3ef744200215d5140683500a811bcc42357,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x60979b0cbeeb5f2deb9e56cdbe1777266d66fa13,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x60a3dcebe0fdd9d49e45579abb8e4e9f63b6cbbf,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x60d02a613da7181278e9f48241fdcc0b6ec28b7f,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
